26115 ,4.0966
26116 ,4.0989
26119 ,.
26120 ,4.1037
26121 ,4.1049
26122 ,4.105
26123 ,4.1061
26126 ,4.106
26127 ,4.1038
26128 ,4.098
26129 ,4.0939
26130 ,4.0934
26133 ,4.0915
26134 ,4.0909
26135 ,4.0886
26136 ,4.0866
26137 ,4.0866
26140 ,4.0862
26141 ,4.0862
26142 ,4.0854
26143 ,4.0871
26144 ,4.0862
26147 ,4.0878
26148 ,4.0887
26149 ,4.0607
26150 ,4.0616
26151 ,4.0699
26154 ,4.0532
26155 ,4.0582
26156 ,4.06
26157 ,4.0527
26158 ,4.0633
26161 ,.
26162 ,.
26163 ,.
26164 ,.
26165 ,.
26168 ,3.9932
26169 ,3.9761
26170 ,3.9748
26171 ,3.9651
26172 ,3.9732
26175 ,3.9878
26176 ,3.9936
26177 ,4.0024
26178 ,3.9992
26179 ,3.979
26182 ,.
26183 ,3.9999
26184 ,3.9963
26185 ,3.9948
26186 ,3.9933
26189 ,3.9984
26190 ,3.9897
26191 ,3.9853
26192 ,3.986
26193 ,3.9864
26196 ,3.9714
26197 ,3.9751
26198 ,3.9714
26199 ,3.9563
26200 ,3.9698
26203 ,3.9689
26204 ,3.9681
26205 ,3.9594
26206 ,3.9541
26207 ,3.9588
26210 ,3.9599
26211 ,3.9596
26212 ,3.9603
26213 ,3.9604
26214 ,3.9659
26217 ,.
26218 ,3.9699
26219 ,3.9781
26220 ,3.9824
26221 ,3.9833
26224 ,3.9727
26225 ,3.9749
26226 ,3.9755
26227 ,3.9774
26228 ,3.9799
26231 ,.
26232 ,3.9914
26233 ,3.9948
26234 ,3.988
26235 ,3.9927
26238 ,3.996
26239 ,.
26240 ,3.9917
26241 ,3.9912
26242 ,3.9911
26245 ,3.9946
26246 ,3.9946
26247 ,3.996
26248 ,3.9952
26249 ,3.9943
26252 ,3.9944
26253 ,3.9948
26254 ,3.996
26255 ,3.9965
26256 ,3.9839
26259 ,3.9761
26260 ,3.9647
26261 ,3.9526
26262 ,.
26263 ,3.9555
26266 ,3.9539
26267 ,3.9555
26268 ,3.9489
26269 ,3.9335
26270 ,3.917
26273 ,3.8948
26274 ,3.8997
26275 ,3.8986
26276 ,3.9
26277 ,3.8998
26280 ,3.9027
26281 ,3.885
26282 ,3.8756
26283 ,3.8826
26284 ,3.8754
26287 ,.
26288 ,3.8842
26289 ,3.885
26290 ,3.9043
26291 ,3.9092
26294 ,3.9193
26295 ,3.9192
26296 ,3.9212
26297 ,3.9196
26298 ,3.9147
26301 ,3.9177
26302 ,3.92
26303 ,3.9216
26304 ,3.9185
26305 ,3.9208
26308 ,3.9198
26309 ,3.9216
26310 ,3.9164
26311 ,3.9002
26312 ,3.8835
26315 ,3.8655
26316 ,3.8775
26317 ,3.8728
26318 ,3.8775
26319 ,3.8778
26322 ,3.8728
26323 ,3.8655
26324 ,3.8685
26325 ,3.8707
26326 ,3.873
26329 ,3.8745
26330 ,3.8677
26331 ,3.8462
26332 ,3.858
26333 ,3.8745
26336 ,3.873
26337 ,3.8692
26338 ,3.861
26339 ,3.861
26340 ,3.858
26343 ,3.861
26344 ,3.864
26345 ,3.8447
26346 ,3.8484
26347 ,3.8491
26350 ,.
26351 ,3.8595
26352 ,3.8565
26353 ,3.8565
26354 ,3.8692
26357 ,3.8752
26358 ,3.8685
26359 ,3.8711
26360 ,3.8685
26361 ,3.8715
26364 ,3.861
26365 ,3.8573
26366 ,3.841
26367 ,3.8183
26368 ,3.8175
26371 ,3.9817
26372 ,3.8358
26373 ,3.8388
26374 ,3.8432
26375 ,3.858
26378 ,3.8625
26379 ,3.8513
26380 ,3.8603
26381 ,3.8655
26382 ,3.87
26385 ,3.8591
26386 ,3.8528
26387 ,3.8476
26388 ,3.8366
26389 ,3.8358
26392 ,3.8373
26393 ,3.8476
26394 ,3.8491
26395 ,3.8521
26396 ,3.8521
26399 ,3.7092
26400 ,3.8499
26401 ,3.8484
26402 ,3.8506
26403 ,3.8558
26406 ,3.8588
26407 ,3.8737
26408 ,3.879
26409 ,3.867
26410 ,3.87
26413 ,3.8632
26414 ,3.8625
26415 ,3.864
26416 ,3.8629
26417 ,3.8647
26420 ,3.864
26421 ,3.864
26422 ,3.8625
26423 ,3.8617
26424 ,3.8632
26427 ,3.8632
26428 ,3.8573
26429 ,3.8551
26430 ,3.861
26431 ,3.8625
26434 ,3.867
26435 ,3.8707
26436 ,3.8655
26437 ,3.8655
26438 ,3.8651
26441 ,3.8655
26442 ,3.8565
26443 ,3.8565
26444 ,3.8595
26445 ,3.8562
26448 ,.
26449 ,3.8462
26450 ,3.8432
26451 ,3.8351
26452 ,3.8373
26455 ,3.8432
26456 ,3.8421
26457 ,3.8366
26458 ,3.8329
26459 ,3.8329
26462 ,3.8278
26463 ,3.8179
26464 ,3.8197
26465 ,3.8157
26466 ,3.8088
26469 ,3.8059
26470 ,3.7979
26471 ,3.794
26472 ,3.7786
26473 ,3.7439
26476 ,3.7355
26477 ,3.7594
26478 ,3.7383
26479 ,3.7495
26480 ,3.7425
26483 ,3.7481
26484 ,.
26485 ,3.7707
26486 ,3.7594
26487 ,3.7559
26490 ,3.7552
26491 ,3.7545
26492 ,3.7523
26493 ,3.752
26494 ,3.753
26497 ,3.7538
26498 ,3.7707
26499 ,3.7771
26500 ,3.77
26501 ,3.775
26504 ,3.7811
26505 ,3.775
26506 ,3.7718
26507 ,3.775
26508 ,3.775
26511 ,3.7736
26512 ,3.7736
26513 ,3.7786
26514 ,3.7793
26515 ,3.7779
26518 ,3.7757
26519 ,3.7768
26520 ,3.7786
26521 ,3.7786
26522 ,3.7793
26525 ,3.7793
26526 ,3.7821
26527 ,3.7836
26528 ,3.7886
26529 ,3.7879
26532 ,3.7915
26533 ,3.7821
26534 ,3.7793
26535 ,3.7793
26536 ,3.7864
26539 ,3.7777
26540 ,3.7821
26541 ,3.7786
26542 ,3.7818
26543 ,3.7793
26546 ,.
26547 ,3.7821
26548 ,3.7811
26549 ,3.7775
26550 ,3.7787
26553 ,3.78
26554 ,3.7807
26555 ,3.7793
26556 ,3.7836
26557 ,3.7847
26560 ,3.7918
26561 ,3.7904
26562 ,3.7904
26563 ,3.7915
26564 ,3.79
26567 ,3.7925
26568 ,3.7958
26569 ,3.7951
26570 ,3.8019
26571 ,3.8023
26574 ,3.8066
26575 ,3.8045
26576 ,3.7965
26577 ,3.7882
26578 ,3.7872
26581 ,.
26582 ,3.7922
26583 ,3.7971
26584 ,3.7994
26585 ,3.7994
26588 ,3.7983
26589 ,3.7979
26590 ,3.7961
26591 ,3.794
26592 ,3.7976
26595 ,.
26596 ,3.8043
26597 ,3.7994
26598 ,3.799
26599 ,3.7987
26602 ,3.7979
26603 ,3.7994
26604 ,3.7981
26605 ,3.7965
26606 ,3.7972
26609 ,3.801
26610 ,.
26611 ,3.8019
26612 ,3.8008
26613 ,3.8023
26616 ,3.8019
26617 ,3.803
26618 ,3.7994
26619 ,3.8012
26620 ,3.8023
26623 ,3.8023
26624 ,3.8008
26625 ,3.799
26626 ,.
26627 ,3.7925
26630 ,3.7739
26631 ,3.785
26632 ,3.7764
26633 ,3.7761
26634 ,3.7658
26637 ,3.7729
26638 ,3.7718
26639 ,3.7743
26640 ,3.7743
26641 ,3.7747
26644 ,3.775
26645 ,3.7775
26646 ,3.7743
26647 ,3.7718
26648 ,3.7718
26651 ,3.7736
26652 ,3.7745
26653 ,3.77
26654 ,3.7615
26655 ,3.7594
26658 ,.
26659 ,3.758
26660 ,3.7594
26661 ,3.7679
26662 ,3.7707
26665 ,.
26666 ,3.7714
26667 ,3.7636
26668 ,3.7672
26669 ,3.7651
26672 ,3.7693
26673 ,3.7631
26674 ,3.7585
26675 ,3.7612
26676 ,3.7619
26679 ,3.7644
26680 ,3.7633
26681 ,3.7601
26682 ,3.7601
26683 ,3.759
26686 ,3.7202
26687 ,3.7313
26688 ,3.695
26689 ,3.6778
26690 ,3.6711
26693 ,3.6225
26694 ,3.6186
26695 ,3.6206
26696 ,3.6049
26697 ,3.614
26700 ,3.601
26701 ,3.5868
26702 ,3.5855
26703 ,3.56
26704 ,3.5651
26707 ,.
26708 ,3.459
26709 ,3.3875
26710 ,3.358
26711 ,3.367
26714 ,.
26715 ,3.3636
26716 ,3.3422
26717 ,3.252
26718 ,3.2733
26721 ,3.2563
26722 ,3.2
26723 ,3.1299
26724 ,3.1299
26725 ,3.1299
26728 ,3.2113
26729 ,3.1928
26730 ,3.1796
26731 ,3.1726
26732 ,3.1827
26735 ,3.231
26736 ,3.268
26737 ,3.2436
26738 ,3.2041
26739 ,3.2394
26742 ,3.252
26743 ,3.2425
26744 ,3.2468
26745 ,3.2478
26746 ,3.2404
26749 ,3.23
26750 ,3.2248
26751 ,3.2279
26752 ,3.2352
26753 ,3.2436
26756 ,3.2648
26757 ,3.26
26758 ,3.2352
26759 ,3.2331
26760 ,3.2404
26763 ,3.2373
26764 ,3.2373
26765 ,3.2305
26766 ,3.23
26767 ,3.2362
26770 ,3.2373
26771 ,3.23
26772 ,3.2362
26773 ,3.241
26774 ,3.2415
26777 ,3.241
26778 ,3.2452
26779 ,3.2436
26780 ,3.2468
26781 ,3.2436
26784 ,3.2415
26785 ,3.2404
26786 ,3.2415
26787 ,3.2457
26788 ,3.2489
26791 ,3.2515
26792 ,3.2415
26793 ,3.2394
26794 ,3.2425
26795 ,3.2368
26798 ,3.1796
26799 ,3.1447
26800 ,3.1576
26801 ,3.1636
26802 ,3.1447
26805 ,3.096
26806 ,3.1027
26807 ,3.0979
26808 ,3.1075
26809 ,3.126
26812 ,.
26813 ,3.1124
26814 ,3.0941
26815 ,3.0864
26816 ,3.0741
26819 ,3.0303
26820 ,3.0488
26821 ,3.0703
26822 ,3.0883
26823 ,3.0807
26826 ,3.0883
26827 ,3.0731
26828 ,3.0979
26829 ,3.0798
26830 ,3.0637
26833 ,3.0432
26834 ,3.0562
26835 ,3.0637
26836 ,3.0423
26837 ,3.0404
26840 ,3.0497
26841 ,3.0423
26842 ,3.034
26843 ,3.0211
26844 ,2.9283
26847 ,2.8902
26848 ,2.8313
26849 ,.
26850 ,2.7902
26851 ,2.6991
26854 ,2.7647
26855 ,2.8736
26856 ,2.8852
26857 ,2.8653
26858 ,2.8686
26861 ,2.8498
26862 ,2.8169
26863 ,2.7871
26864 ,2.849
26865 ,2.8225
26868 ,2.8121
26869 ,2.805
26870 ,2.8043
26871 ,2.7933
26872 ,2.805
26875 ,2.8361
26876 ,2.8409
26877 ,2.8409
26878 ,2.8531
26879 ,2.8474
26882 ,2.8818
26883 ,2.8661
26884 ,2.8629
26885 ,2.8918
26886 ,2.9499
26889 ,2.9533
26890 ,3.0148
26891 ,3.0266
26892 ,3.0488
26893 ,3.0386
26896 ,2.9499
26897 ,3.046
26898 ,3.0377
26899 ,3.0628
26900 ,3.0367
26903 ,3.0432
26904 ,3.0478
26905 ,3.0211
26906 ,3.0303
26907 ,3.0349
26910 ,.
26911 ,3.0312
26912 ,3.0157
26913 ,3.0257
26914 ,3.0003
26917 ,3.012
26918 ,3.0285
26919 ,3.0193
26920 ,3.0367
26921 ,3.0321
26924 ,3.0057
26925 ,3.0075
26926 ,3.0166
26927 ,2.9931
26928 ,3.0139
26931 ,3.0084
26932 ,3.0093
26933 ,3.0148
26934 ,3.0221
26935 ,3.0303
26938 ,3.0248
26939 ,3.0166
26940 ,3.0202
26941 ,3.0211
26942 ,3.0184
26945 ,.
26946 ,3.0184
26947 ,3.0057
26948 ,3.0003
26949 ,3.0066
26952 ,3.0166
26953 ,3.0111
26954 ,3.0039
26955 ,3.0075
26956 ,3.0275
26959 ,.
26960 ,3.012
26961 ,3.0202
26962 ,3.0248
26963 ,3.0525
26966 ,3.0989
26967 ,3.0989
26968 ,3.0998
26969 ,3.0998
26970 ,3.0769
26973 ,3.095
26974 ,.
26975 ,3.1162
26976 ,3.1211
26977 ,3.1328
26980 ,3.1867
26981 ,3.1857
26982 ,3.1576
26983 ,3.1766
26984 ,3.1726
26987 ,3.1696
26988 ,3.1756
26989 ,3.1837
26990 ,.
26991 ,3.23
26994 ,3.2062
26995 ,3.1959
26996 ,3.1969
26997 ,3.2103
26998 ,3.2051
27001 ,3.2031
27002 ,3.2103
27003 ,3.1949
27004 ,3.1726
27005 ,3.1756
27008 ,3.1928
27009 ,3.198
27010 ,3.1908
27011 ,3.1939
27012 ,3.199
27015 ,3.199
27016 ,3.198
27017 ,3.199
27018 ,3.1918
27019 ,3.1766
27022 ,3.1847
27023 ,.
27024 ,3.1898
27025 ,3.231
27026 ,3.2478
27029 ,3.251
27030 ,.
27031 ,3.3311
27032 ,3.3245
27033 ,3.3311
27036 ,3.427
27037 ,3.4141
27038 ,3.3841
27039 ,3.3557
27040 ,3.3681
27043 ,3.3875
27044 ,3.3979
27045 ,3.3772
27046 ,3.3875
27047 ,3.3693
27050 ,3.3967
27051 ,3.3829
27052 ,3.3979
27053 ,3.3738
27054 ,3.3761
27057 ,3.3613
27058 ,3.3234
27059 ,3.2949
27060 ,3.2552
27061 ,3.2658
27064 ,3.2206
27065 ,3.2468
27066 ,3.252
27067 ,3.2373
27068 ,3.231
27071 ,3.2082
27072 ,.
27073 ,3.198
27074 ,3.1928
27075 ,3.1908
27078 ,.
27079 ,3.1466
27080 ,3.1299
27081 ,3.0989
27082 ,3.0656
27085 ,3.1211
27086 ,3.095
27087 ,3.1407
27088 ,3.1328
27089 ,3.1506
27092 ,3.1586
27093 ,3.1397
27094 ,3.1348
27095 ,3.1348
27096 ,3.1153
27099 ,3.0788
27100 ,3.0883
27101 ,3.0855
27102 ,3.1153
27103 ,3.1075
27106 ,3.095
27107 ,3.0807
27108 ,3.0581
27109 ,3.0303
27110 ,3.0581
27113 ,2.9931
27114 ,3.0048
27115 ,3.0239
27116 ,2.9851
27117 ,3.0157
27120 ,3.0423
27121 ,3.0294
27122 ,3.0675
27123 ,3.075
27124 ,3.0572
27127 ,3.0647
27128 ,3.0769
27129 ,3.075
27130 ,3.06
27131 ,3.0628
27134 ,3.0637
27135 ,3.0581
27136 ,3.0441
27137 ,3.023
27138 ,3.0266
27141 ,3.013
27142 ,2.9833
27143 ,2.9656
27144 ,2.9797
27145 ,2.9691
27148 ,2.924
27149 ,2.9325
27150 ,2.9377
27151 ,2.9516
27152 ,2.9603
27155 ,2.918
27156 ,2.936
27157 ,2.8952
27158 ,2.8843
27159 ,2.8736
27162 ,2.8249
27163 ,2.809
27164 ,2.8985
27165 ,2.8927
27166 ,2.8944
27169 ,2.9455
27170 ,2.9197
27171 ,2.896
27172 ,2.891
27173 ,2.9274
27176 ,.
27177 ,2.9525
27178 ,3.0012
27179 ,2.9904
27180 ,2.9797
27183 ,2.9612
27184 ,2.9718
27185 ,2.9533
27186 ,2.9283
27187 ,2.9429
27190 ,2.9638
27191 ,2.9824
27192 ,3.0093
27193 ,3.0012
27194 ,2.9958
27197 ,2.9895
27198 ,2.9976
27199 ,3.0012
27200 ,3.0057
27201 ,3.0193
27204 ,3.0441
27205 ,3.0148
27206 ,3.0157
27207 ,2.9994
27208 ,3.0003
27211 ,3.012
27212 ,2.9851
27213 ,2.97
27214 ,.
27215 ,2.9788
27218 ,2.9851
27219 ,2.9931
27220 ,2.9994
27221 ,3.0012
27222 ,2.9833
27225 ,2.9718
27226 ,2.9753
27227 ,2.9429
27228 ,2.9516
27229 ,2.9542
27232 ,2.9394
27233 ,2.9231
27234 ,2.886
27235 ,2.9377
27236 ,2.9438
27239 ,2.942
27240 ,2.9718
27241 ,2.9647
27242 ,2.9551
27243 ,2.9542
27246 ,2.9455
27247 ,2.956
27248 ,2.963
27249 ,2.9771
27250 ,2.9568
27253 ,2.9709
27254 ,2.9895
27255 ,2.9735
27256 ,2.9815
27257 ,2.9886
27260 ,3.0075
27261 ,2.9949
27262 ,3.0084
27263 ,3.0111
27264 ,3.0021
27267 ,2.9913
27268 ,3.0157
27269 ,3.0003
27270 ,3.0075
27271 ,3.0111
27274 ,.
27275 ,3.0111
27276 ,3.0111
27277 ,3.0248
27278 ,3.0184
27281 ,3.0139
27282 ,3.0003
27283 ,3.0166
27284 ,3.0057
27285 ,3.0084
27288 ,3.0057
27289 ,2.994
27290 ,2.9842
27291 ,2.994
27292 ,2.9958
27295 ,2.9851
27296 ,2.986
27297 ,2.9833
27298 ,2.9771
27299 ,2.9691
27302 ,2.9499
27303 ,2.9412
27304 ,2.9516
27305 ,2.9429
27306 ,2.924
27309 ,2.9274
27310 ,2.9308
27311 ,2.9053
27312 ,2.9189
27313 ,2.924
27316 ,.
27317 ,2.9163
27318 ,2.8985
27319 ,2.896
27320 ,2.8885
27323 ,2.8902
27324 ,2.8736
27325 ,2.8506
27326 ,2.8506
27327 ,2.8498
27330 ,2.8506
27331 ,2.8506
27332 ,2.8727
27333 ,2.8703
27334 ,2.8571
27337 ,2.8361
27338 ,.
27339 ,2.8169
27340 ,2.7878
27341 ,2.798
27344 ,.
27345 ,2.8353
27346 ,2.809
27347 ,2.7307
27348 ,2.71
27351 ,2.6076
27352 ,2.6511
27353 ,2.7624
27354 ,2.8169
27355 ,2.7382
27358 ,2.6882
27359 ,2.6631
27360 ,2.6846
27361 ,.
27362 ,2.7122
27365 ,2.7435
27366 ,2.7211
27367 ,2.6788
27368 ,2.6511
27369 ,2.6667
27372 ,2.6413
27373 ,2.6316
27374 ,2.626
27375 ,2.5981
27376 ,2.6123
27379 ,2.5967
27380 ,2.5445
27381 ,2.5641
27382 ,2.6062
27383 ,2.5641
27386 ,2.5674
27387 ,2.5381
27388 ,.
27389 ,2.5284
27390 ,2.5126
27393 ,2.5221
27394 ,2.5445
27395 ,.
27396 ,2.5727
27397 ,2.5304
27400 ,2.5342
27401 ,2.5342
27402 ,2.5773
27403 ,2.5615
27404 ,2.5621
27407 ,2.5595
27408 ,2.576
27409 ,2.57
27410 ,2.5641
27411 ,2.5608
27414 ,2.5195
27415 ,2.5088
27416 ,2.5284
27417 ,2.5
27418 ,2.4722
27421 ,2.4125
27422 ,2.4691
27423 ,2.5094
27424 ,2.4938
27425 ,2.4956
27428 ,2.5202
27429 ,2.5478
27430 ,2.5407
27431 ,2.5278
27432 ,2.5208
27435 ,2.5031
27436 ,2.5063
27437 ,.
27438 ,2.4722
27439 ,2.4679
27442 ,.
27443 ,2.4673
27444 ,2.4802
27445 ,2.451
27446 ,2.4492
27449 ,2.4307
27450 ,2.4248
27451 ,2.4073
27452 ,2.3952
27453 ,2.4033
27456 ,2.4021
27457 ,2.4426
27458 ,2.4366
27459 ,2.4426
27460 ,2.474
27463 ,2.471
27464 ,2.4704
27465 ,2.4863
27466 ,2.4907
27467 ,2.4876
27470 ,2.4894
27471 ,2.4691
27472 ,2.4612
27473 ,2.4783
27474 ,2.4925
27477 ,2.5088
27478 ,2.5082
27479 ,2.5221
27480 ,2.5432
27481 ,2.5394
27484 ,2.5381
27485 ,2.5202
27486 ,2.5336
27487 ,2.5394
27488 ,2.5641
27491 ,2.5517
27492 ,2.5484
27493 ,2.5562
27494 ,2.5767
27495 ,2.57
27498 ,2.5793
27499 ,2.5694
27500 ,2.5667
27501 ,2.5681
27502 ,2.57
27505 ,2.57
27506 ,2.5634
27507 ,2.5478
27508 ,2.5497
27509 ,2.5687
27512 ,2.5674
27513 ,2.5575
27514 ,2.5582
27515 ,2.5575
27516 ,2.5595
27519 ,2.5497
27520 ,2.5458
27521 ,2.5291
27522 ,2.505
27523 ,2.5094
27526 ,2.5107
27527 ,2.4759
27528 ,2.4783
27529 ,2.5183
27530 ,2.5214
27533 ,2.5183
27534 ,2.5132
27535 ,2.495
27536 ,2.4814
27537 ,2.4808
27540 ,.
27541 ,2.4765
27542 ,2.482
27543 ,2.4919
27544 ,2.5019
27547 ,2.4981
27548 ,2.4876
27549 ,2.4963
27550 ,2.4944
27551 ,2.5031
27554 ,2.5069
27555 ,2.5006
27556 ,2.4919
27557 ,2.4882
27558 ,2.4907
27561 ,2.4826
27562 ,2.482
27563 ,2.4907
27564 ,2.4931
27565 ,2.4938
27568 ,2.4981
27569 ,2.4975
27570 ,2.4956
27571 ,2.4938
27572 ,2.5
27575 ,2.5025
27576 ,2.5119
27577 ,2.5342
27578 ,2.5381
27579 ,.
27582 ,2.5602
27583 ,2.5504
27584 ,2.553
27585 ,2.57
27586 ,2.5773
27589 ,2.582
27590 ,2.5893
27591 ,2.6042
27592 ,2.6219
27593 ,2.6399
27596 ,2.6441
27597 ,2.6497
27598 ,2.6774
27599 ,2.6717
27600 ,2.661
27603 ,2.6838
27604 ,2.6925
27605 ,2.7027
27606 ,2.6969
27607 ,2.6983
27610 ,2.686
27611 ,2.666
27612 ,2.6788
27613 ,2.6947
27614 ,2.6882
27617 ,2.6882
27618 ,2.6896
27619 ,2.6824
27620 ,2.6582
27621 ,2.6688
27624 ,2.6638
27625 ,2.661
27626 ,2.6731
27627 ,2.6717
27628 ,2.6774
27631 ,2.6846
27632 ,2.6795
27633 ,2.6767
27634 ,2.6817
27635 ,2.6846
27638 ,.
27639 ,2.6838
27640 ,2.6738
27641 ,2.6824
27642 ,2.6838
27645 ,2.6831
27646 ,2.6831
27647 ,2.6874
27648 ,2.6925
27649 ,2.6983
27652 ,2.6983
27653 ,2.7137
27654 ,2.7233
27655 ,2.7233
27656 ,2.7211
27659 ,2.7322
27660 ,2.73
27661 ,2.727
27662 ,2.7263
27663 ,2.7457
27666 ,2.7533
27667 ,2.745
27668 ,2.7122
27669 ,2.7042
27670 ,2.7233
27673 ,2.7093
27674 ,2.6969
27675 ,2.6998
27676 ,2.6903
27677 ,2.6596
27680 ,.
27681 ,2.6824
27682 ,2.6617
27683 ,2.6455
27684 ,2.6511
27687 ,2.6462
27688 ,2.6378
27689 ,2.6274
27690 ,2.6344
27691 ,2.6323
27694 ,2.6364
27695 ,2.6455
27696 ,2.6385
27697 ,2.6288
27698 ,2.6247
27701 ,2.6233
27702 ,.
27703 ,2.6434
27704 ,2.6323
27705 ,2.6344
27708 ,2.6357
27709 ,.
27710 ,2.6378
27711 ,2.6483
27712 ,2.6617
27715 ,2.6788
27716 ,2.6667
27717 ,2.6603
27718 ,2.6504
27719 ,2.666
27722 ,2.6652
27723 ,2.6624
27724 ,2.6709
27725 ,.
27726 ,2.6767
27729 ,2.6667
27730 ,2.6603
27731 ,2.6532
27732 ,2.6427
27733 ,2.6392
27736 ,2.6212
27737 ,2.6344
27738 ,2.6337
27739 ,2.6378
27740 ,2.6392
27743 ,2.6392
27744 ,2.6344
27745 ,2.6281
27746 ,2.6254
27747 ,2.6261
27750 ,2.624
27751 ,2.6192
27752 ,2.6254
27753 ,.
27754 ,2.6254
27757 ,2.6226
27758 ,2.6226
27759 ,2.6212
27760 ,.
27761 ,2.6178
27764 ,2.5907
27765 ,2.594
27766 ,2.5988
27767 ,2.6008
27768 ,2.6069
27771 ,2.6055
27772 ,2.6069
27773 ,2.6008
27774 ,2.6015
27775 ,2.6008
27778 ,2.6021
27779 ,2.6042
27780 ,2.6103
27781 ,2.6042
27782 ,2.6048
27785 ,2.6028
27786 ,2.6028
27787 ,2.6028
27788 ,2.6021
27789 ,2.6021
27792 ,2.5681
27793 ,2.59
27794 ,2.592
27795 ,2.5927
27796 ,2.5947
27799 ,2.576
27800 ,2.5747
27801 ,2.553
27802 ,.
27803 ,2.551
27806 ,.
27807 ,2.572
27808 ,2.5641
27809 ,2.5569
27810 ,2.5641
27813 ,2.5595
27814 ,2.5562
27815 ,2.5615
27816 ,2.5641
27817 ,2.5687
27820 ,2.5907
27821 ,2.5867
27822 ,2.5813
27823 ,2.592
27824 ,2.5893
27827 ,2.5773
27828 ,2.5793
27829 ,2.576
27830 ,2.5893
27831 ,2.5867
27834 ,2.5813
27835 ,2.5813
27836 ,2.5419
27837 ,2.5329
27838 ,2.5355
27841 ,2.5407
27842 ,2.5648
27843 ,2.5569
27844 ,2.5478
27845 ,2.5497
27848 ,2.551
27849 ,2.5381
27850 ,2.5387
27851 ,2.5265
27852 ,2.5413
27855 ,2.54
27856 ,2.5361
27857 ,2.5445
27858 ,2.5284
27859 ,2.5361
27862 ,2.5387
27863 ,2.5316
27864 ,2.5214
27865 ,2.5259
27866 ,2.5355
27869 ,2.5272
27870 ,2.5233
27871 ,2.5316
27872 ,2.5284
27873 ,2.5284
27876 ,2.5259
27877 ,2.5291
27878 ,2.5227
27879 ,2.5138
27880 ,2.5157
27883 ,2.5025
27884 ,2.4987
27885 ,2.4913
27886 ,2.4679
27887 ,2.4777
27890 ,2.4832
27891 ,2.4808
27892 ,2.4963
27893 ,2.4931
27894 ,2.5006
27897 ,2.5221
27898 ,2.5189
27899 ,2.4969
27900 ,2.4826
27901 ,2.4944
27904 ,2.4722
27905 ,2.474
27906 ,2.4673
27907 ,2.4655
27908 ,2.4606
27911 ,.
27912 ,2.426
27913 ,2.3941
27914 ,2.4056
27915 ,2.4564
27918 ,2.46
27919 ,2.5019
27920 ,2.5038
27921 ,2.4882
27922 ,2.4857
27925 ,2.4919
27926 ,2.4771
27927 ,2.4673
27928 ,2.4869
27929 ,2.4876
27932 ,2.4882
27933 ,2.4888
27934 ,2.4882
27935 ,2.4704
27936 ,2.4728
27939 ,2.4661
27940 ,2.474
27941 ,2.4685
27942 ,2.4697
27943 ,2.4691
27946 ,.
